,win_odds
7789,4406.108461755925
7790,2252.630135316291
7791,106.67867772842494
7792,245379.15438237457
7793,70107.62027916819
7794,110.26901614730733
7795,245379.15438237457
7796,8132.509390140866
7797,106.67867772842494
7798,106.67867772842494
7799,448.0786948090593
7800,70107.62027916819
7801,15415.178950408008
7802,112.67878429010008
7803,110.26901614730733
7804,499.9373125622257
7805,70107.62027916819
7806,448.0786948090593
7807,110.26901614730733
7808,106.67867772842494
7809,448.0786948090593
7810,110.26901614730733
7811,448.0786948090593
7812,2252.630135316291
7813,103.20628967047746
7814,15415.178950408008
7815,110.26901614730733
7816,15415.178950408008
7817,106.67867772842494
7818,15415.178950408008
7819,2497.5684357405553
7820,448.0786948090593
7821,110.26901614730733
7822,1009.772859366594
7823,15415.178950408008
7824,245379.15438237457
7825,70107.62027916819
7826,448.0786948090593
7827,70107.62027916819
7828,15415.178950408008
7829,2252.630135316291
7830,106.67867772842494
7831,110.26901614730733
7832,1393.3039275766898
7833,110.26901614730733
7834,70107.62027916819
7835,2252.630135316291
7836,2252.630135316291
7837,70107.62027916819
7838,2252.630135316291
7839,106.67867772842494
7840,110.26901614730733
7841,15415.178950408008
7842,110.26901614730733
7843,1417.9133320504081
7844,245379.15438237457
7845,106.67867772842494
7846,2252.630135316291
7847,245379.15438237457
7848,73.49878717514595
7849,35769.82814217697
7850,15415.178950408008
7851,448.0786948090593
7852,110.26901614730733
7853,73.49878717514595
7854,8132.509390140866
7855,448.0786948090593
7856,521.6226603167315
7857,15415.178950408008
7858,8132.509390140866
7859,448.0786948090593
7860,110.26901614730733
7861,110.26901614730733
7862,158.22246458909967
7863,2497.5684357405553
7864,245379.15438237457
7865,2252.630135316291
7866,110.26901614730733
7867,110.26901614730733
7868,231.41537171943315
7869,15415.178950408008
7870,35769.82814217697
7871,106.67867772842494
7872,2497.5684357405553
7873,110.26901614730733
7874,1009.772859366594
7875,15415.178950408008
7876,448.0786948090593
7877,110.26901614730733
7878,70107.62027916819
7879,110.26901614730733
7880,70107.62027916819
7881,106.67867772842494
7882,2252.630135316291
7883,110.26901614730733
7884,110.26901614730733
7885,110.26901614730733
7886,110.26901614730733
7887,106.67867772842494
7888,2497.5684357405553
7889,521.6226603167315
7890,110.26901614730733
7891,1393.3039275766898
7892,110.26901614730733
7893,35769.82814217697
7894,70107.62027916819
7895,111226.53814298406
7896,2252.630135316291
7897,2252.630135316291
7898,448.0786948090593
7899,245379.15438237457
7900,70107.62027916819
7901,110.26901614730733
7902,110.26901614730733
7903,245379.15438237457
7904,110.26901614730733
7905,2252.630135316291
7906,110.26901614730733
7907,2252.630135316291
7908,2252.630135316291
7909,106.67867772842494
7910,2497.5684357405553
7911,70107.62027916819
7912,2118.2311015237447
7913,110.26901614730733
7914,110.26901614730733
7915,110.26901614730733
7916,110.26901614730733
7917,2497.5684357405553
7918,15415.178950408008
7919,8132.509390140866
7920,70107.62027916819
7921,70107.62027916819
7922,1393.3039275766898
7923,70107.62027916819
7924,8132.509390140866
7925,112.67878429010008
7926,245379.15438237457
7927,521.6226603167315
7928,2252.630135316291
7929,2252.630135316291
7930,3137.8284127371826
7931,110.26901614730733
7932,73.49878717514595
7933,448.0786948090593
7934,448.0786948090593
7935,106.67867772842494
7936,245379.15438237457
7937,499.9373125622257
7938,245379.15438237457
7939,106.67867772842494
7940,35769.82814217697
7941,2252.630135316291
7942,594.6216621046669
7943,15415.178950408008
7944,110.26901614730733
7945,2252.630135316291
7946,448.0786948090593
7947,110.26901614730733
7948,110.26901614730733
7949,111226.53814298406
7950,70107.62027916819
7951,448.0786948090593
7952,106.67867772842494
7953,2497.5684357405553
7954,110.26901614730733
7955,70107.62027916819
7956,245379.15438237457
7957,521.6226603167315
7958,2497.5684357405553
7959,2252.630135316291
7960,14337.594414785644
7961,8132.509390140866
7962,112.67878429010008
7963,324.9512380519028
7964,2252.630135316291
7965,106.67867772842494
7966,15415.178950408008
7967,2252.630135316291
7968,1009.772859366594
7969,106.67867772842494
7970,324.9512380519028
7971,15415.178950408008
7972,2252.630135316291
7973,110.26901614730733
7974,1009.772859366594
7975,106.67867772842494
7976,106.67867772842494
7977,245379.15438237457
7978,245379.15438237457
7979,231.41537171943315
7980,70107.62027916819
7981,15415.178950408008
7982,448.0786948090593
7983,73.49878717514595
7984,70107.62027916819
7985,1009.772859366594
7986,2252.630135316291
7987,70107.62027916819
7988,1009.772859366594
7989,106.67867772842494
7990,245379.15438237457
7991,70107.62027916819
7992,2252.630135316291
7993,594.6216621046669
7994,73.49878717514595
7995,245379.15438237457
7996,1393.3039275766898
7997,110.26901614730733
7998,110.26901614730733
7999,70107.62027916819
8000,15415.178950408008
8001,110.26901614730733
8002,245379.15438237457
8003,2252.630135316291
8004,245379.15438237457
8005,2252.630135316291
8006,448.0786948090593
8007,110.26901614730733
8008,448.0786948090593
8009,15415.178950408008
8010,448.0786948090593
8011,106.67867772842494
8012,110.26901614730733
8013,110.26901614730733
8014,1393.3039275766898
8015,106.67867772842494
8016,10985.243229853557
8017,448.0786948090593
8018,15415.178950408008
8019,10985.243229853557
8020,70107.62027916819
8021,448.0786948090593
8022,245379.15438237457
8023,2252.630135316291
8024,1393.3039275766898
8025,70107.62027916819
8026,2252.630135316291
8027,106.67867772842494
8028,15415.178950408008
8029,110.26901614730733
8030,2252.630135316291
8031,110.26901614730733
8032,2497.5684357405553
8033,110.26901614730733
8034,110.26901614730733
8035,110.26901614730733
8036,110.26901614730733
8037,15415.178950408008
8038,2252.630135316291
8039,1393.3039275766898
8040,106.67867772842494
8041,245379.15438237457
8042,448.0786948090593
8043,15415.178950408008
8044,2252.630135316291
8045,1417.9133320504081
8046,1393.3039275766898
8047,15415.178950408008
8048,110.26901614730733
8049,110.26901614730733
8050,110.26901614730733
8051,2252.630135316291
8052,231.41537171943315
8053,110.26901614730733
8054,110.26901614730733
8055,70107.62027916819
8056,110.26901614730733
8057,8132.509390140866
8058,2252.630135316291
8059,245379.15438237457
8060,35769.82814217697
8061,245379.15438237457
8062,70107.62027916819
8063,106.67867772842494
8064,15415.178950408008
8065,70107.62027916819
8066,15415.178950408008
8067,521.6226603167315
8068,70107.62027916819
8069,110.26901614730733
8070,2252.630135316291
8071,2252.630135316291
8072,106.67867772842494
8073,245379.15438237457
8074,594.6216621046669
8075,448.0786948090593
8076,110.26901614730733
8077,521.6226603167315
8078,245379.15438237457
8079,110.26901614730733
8080,245379.15438237457
8081,110.26901614730733
8082,110.26901614730733
8083,70107.62027916819
8084,324.9512380519028
8085,70107.62027916819
8086,70107.62027916819
8087,2497.5684357405553
8088,521.6226603167315
8089,2252.630135316291
8090,1009.772859366594
8091,35769.82814217697
8092,448.0786948090593
8093,10985.243229853557
8094,70107.62027916819
8095,448.0786948090593
8096,15415.178950408008
8097,110.26901614730733
8098,110.26901614730733
8099,2497.5684357405553
8100,245379.15438237457
8101,15415.178950408008
8102,14337.594414785644
8103,2252.630135316291
8104,73.49878717514595
8105,2252.630135316291
8106,110.26901614730733
8107,245379.15438237457
8108,2252.630135316291
8109,245379.15438237457
8110,448.0786948090593
8111,2252.630135316291
8112,70107.62027916819
8113,245379.15438237457
8114,110.26901614730733
8115,2252.630135316291
8116,110.26901614730733
8117,245379.15438237457
8118,8132.509390140866
8119,448.0786948090593
8120,14337.594414785644
8121,102.31679901364203
8122,112.67878429010008
8123,110.26901614730733
8124,70107.62027916819
8125,110.26901614730733
8126,2252.630135316291
8127,106.67867772842494
8128,70107.62027916819
8129,112.67878429010008
8130,245379.15438237457
8131,110.26901614730733
8132,110.26901614730733
8133,324.9512380519028
8134,2497.5684357405553
8135,15415.178950408008
8136,15415.178950408008
8137,110.26901614730733
8138,2252.630135316291
8139,70107.62027916819
8140,110.26901614730733
8141,110.26901614730733
8142,245379.15438237457
8143,2252.630135316291
8144,70107.62027916819
8145,15415.178950408008
8146,245379.15438237457
8147,110.26901614730733
8148,448.0786948090593
8149,594.6216621046669
8150,15415.178950408008
8151,111226.53814298406
8152,448.0786948090593
8153,110.26901614730733
8154,521.6226603167315
8155,70107.62027916819
8156,15415.178950408008
8157,15415.178950408008
8158,111226.53814298406
8159,1393.3039275766898
8160,521.6226603167315
8161,231.41537171943315
8162,110.26901614730733
8163,2252.630135316291
8164,110.26901614730733
8165,73.49878717514595
8166,8132.509390140866
8167,15415.178950408008
8168,110.26901614730733
8169,245379.15438237457
8170,245379.15438237457
8171,499.9373125622257
8172,15415.178950408008
8173,1393.3039275766898
8174,521.6226603167315
8175,2252.630135316291
8176,46654.91450951944
8177,245379.15438237457
8178,448.0786948090593
8179,35769.82814217697
8180,15415.178950408008
8181,2497.5684357405553
8182,70107.62027916819
8183,110.26901614730733
8184,110.26901614730733
8185,2252.630135316291
8186,35769.82814217697
8187,594.6216621046669
8188,594.6216621046669
8189,2252.630135316291
8190,594.6216621046669
8191,15415.178950408008
8192,245379.15438237457
8193,70107.62027916819
8194,15415.178950408008
8195,70107.62027916819
8196,110.26901614730733
8197,110.26901614730733
8198,2252.630135316291
8199,70107.62027916819
8200,2252.630135316291
8201,111226.53814298406
8202,102.31679901364203
8203,324.9512380519028
8204,106.67867772842494
8205,15415.178950408008
8206,110.26901614730733
8207,110.26901614730733
8208,8132.509390140866
8209,245379.15438237457
8210,70107.62027916819
8211,499.9373125622257
8212,245379.15438237457
8213,3137.8284127371826
8214,73.49878717514595
8215,521.6226603167315
8216,245379.15438237457
8217,245379.15438237457
8218,521.6226603167315
8219,1393.3039275766898
8220,110.26901614730733
8221,2252.630135316291
8222,8132.509390140866
8223,8132.509390140866
8224,2252.630135316291
8225,106.67867772842494
8226,110.26901614730733
8227,110.26901614730733
8228,106.67867772842494
8229,110.26901614730733
8230,245379.15438237457
8231,448.0786948090593
8232,448.0786948090593
8233,448.0786948090593
8234,110.26901614730733
8235,106.67867772842494
8236,1009.772859366594
8237,35769.82814217697
8238,448.0786948090593
8239,3137.8284127371826
8240,70107.62027916819
8241,521.6226603167315
8242,158.22246458909967
8243,245379.15438237457
8244,2252.630135316291
8245,15415.178950408008
8246,231.41537171943315
8247,245379.15438237457
8248,15415.178950408008
8249,448.0786948090593
8250,70107.62027916819
8251,111226.53814298406
8252,15415.178950408008
8253,110.26901614730733
8254,245379.15438237457
8255,702.0071633892856
8256,70107.62027916819
8257,35769.82814217697
8258,110.26901614730733
8259,158.22246458909967
8260,6391.534493465521
8261,106.67867772842494
8262,70107.62027916819
8263,245379.15438237457
8264,70107.62027916819
8265,110.26901614730733
8266,35769.82814217697
8267,70107.62027916819
8268,35769.82814217697
8269,2252.630135316291
8270,110.26901614730733
8271,15415.178950408008
8272,499.9373125622257
8273,2252.630135316291
8274,110.26901614730733
8275,245379.15438237457
8276,8132.509390140866
8277,106.67867772842494
8278,106.67867772842494
8279,111226.53814298406
8280,2252.630135316291
8281,245379.15438237457
8282,70107.62027916819
8283,35769.82814217697
8284,70107.62027916819
8285,2252.630135316291
8286,35769.82814217697
8287,245379.15438237457
8288,521.6226603167315
8289,448.0786948090593
8290,110.26901614730733
8291,448.0786948090593
8292,2252.630135316291
8293,110.26901614730733
8294,10985.243229853557
8295,106.67867772842494
8296,110.26901614730733
8297,15415.178950408008
8298,70107.62027916819
8299,10985.243229853557
8300,1393.3039275766898
8301,245379.15438237457
8302,110.26901614730733
8303,110.26901614730733
8304,521.6226603167315
8305,106.67867772842494
8306,1417.9133320504081
8307,70107.62027916819
8308,245379.15438237457
8309,2497.5684357405553
8310,231.41537171943315
8311,2252.630135316291
8312,245379.15438237457
8313,2252.630135316291
8314,2252.630135316291
8315,231.41537171943315
8316,245379.15438237457
8317,70107.62027916819
8318,106.67867772842494
8319,1393.3039275766898
8320,15415.178950408008
8321,70107.62027916819
8322,35769.82814217697
8323,110.26901614730733
8324,111226.53814298406
8325,2252.630135316291
8326,112.67878429010008
8327,521.6226603167315
8328,1009.772859366594
8329,110.26901614730733
8330,245379.15438237457
8331,106.67867772842494
8332,70107.62027916819
8333,70107.62027916819
8334,1393.3039275766898
8335,1417.9133320504081
8336,70107.62027916819
8337,2252.630135316291
8338,245379.15438237457
8339,70107.62027916819
8340,448.0786948090593
8341,110.26901614730733
8342,245379.15438237457
8343,245379.15438237457
8344,110.26901614730733
8345,110.26901614730733
8346,110.26901614730733
8347,70107.62027916819
8348,448.0786948090593
8349,245379.15438237457
8350,110.26901614730733
8351,448.0786948090593
8352,15415.178950408008
8353,110.26901614730733
8354,499.9373125622257
8355,70107.62027916819
8356,106.67867772842494
8357,448.0786948090593
8358,110.26901614730733
8359,35769.82814217697
8360,2252.630135316291
8361,448.0786948090593
8362,106.67867772842494
8363,15415.178950408008
8364,110.26901614730733
8365,448.0786948090593
8366,110.26901614730733
8367,4406.108461755925
8368,35769.82814217697
8369,110.26901614730733
8370,110.26901614730733
8371,10985.243229853557
8372,499.9373125622257
8373,2252.630135316291
8374,245379.15438237457
8375,110.26901614730733
8376,2252.630135316291
8377,15415.178950408008
8378,245379.15438237457
8379,1009.772859366594
8380,15415.178950408008
8381,448.0786948090593
8382,448.0786948090593
8383,4406.108461755925
8384,110.26901614730733
8385,110.26901614730733
8386,521.6226603167315
8387,245379.15438237457
8388,73.49878717514595
8389,15415.178950408008
8390,110.26901614730733
8391,448.0786948090593
8392,448.0786948090593
8393,448.0786948090593
8394,521.6226603167315
8395,110.26901614730733
8396,110.26901614730733
8397,106.67867772842494
8398,15415.178950408008
8399,448.0786948090593
8400,1009.772859366594
8401,15415.178950408008
8402,8132.509390140866
8403,110.26901614730733
8404,110.26901614730733
8405,14337.594414785644
8406,231.41537171943315
8407,231.41537171943315
8408,521.6226603167315
8409,2252.630135316291
8410,35769.82814217697
8411,70107.62027916819
8412,245379.15438237457
8413,448.0786948090593
8414,448.0786948090593
8415,448.0786948090593
8416,110.26901614730733
8417,2252.630135316291
8418,2497.5684357405553
8419,499.9373125622257
8420,15415.178950408008
8421,1393.3039275766898
8422,521.6226603167315
8423,448.0786948090593
8424,15415.178950408008
8425,15415.178950408008
8426,110.26901614730733
8427,110.26901614730733
8428,15415.178950408008
8429,73.49878717514595
8430,231.41537171943315
8431,245379.15438237457
8432,448.0786948090593
8433,15415.178950408008
8434,2252.630135316291
8435,110.26901614730733
8436,1009.772859366594
8437,448.0786948090593
8438,70107.62027916819
8439,324.9512380519028
8440,2497.5684357405553
8441,70107.62027916819
8442,2252.630135316291
8443,2497.5684357405553
8444,110.26901614730733
8445,158.22246458909967
8446,14337.594414785644
8447,70107.62027916819
8448,10985.243229853557
8449,231.41537171943315
8450,15415.178950408008
8451,1393.3039275766898
8452,14337.594414785644
8453,110.26901614730733
8454,1393.3039275766898
8455,245379.15438237457
8456,70107.62027916819
8457,70107.62027916819
8458,110.26901614730733
8459,499.9373125622257
8460,110.26901614730733
8461,110.26901614730733
8462,245379.15438237457
8463,70107.62027916819
8464,106.67867772842494
8465,594.6216621046669
8466,110.26901614730733
8467,448.0786948090593
8468,70107.62027916819
8469,15415.178950408008
8470,15415.178950408008
8471,448.0786948090593
8472,70107.62027916819
8473,110.26901614730733
8474,110.26901614730733
8475,110.26901614730733
8476,245379.15438237457
8477,245379.15438237457
8478,448.0786948090593
8479,2252.630135316291
8480,245379.15438237457
8481,70107.62027916819
8482,228.1725302083009
8483,2497.5684357405553
8484,2252.630135316291
8485,35769.82814217697
8486,245379.15438237457
8487,245379.15438237457
8488,73.49878717514595
8489,35769.82814217697
8490,110.26901614730733
8491,2252.630135316291
8492,70107.62027916819
8493,110.26901614730733
8494,111226.53814298406
8495,2252.630135316291
8496,110.26901614730733
8497,499.9373125622257
8498,1009.772859366594
8499,70107.62027916819
8500,70107.62027916819
8501,15415.178950408008
8502,2252.630135316291
8503,70107.62027916819
8504,14337.594414785644
8505,245379.15438237457
8506,70107.62027916819
8507,2252.630135316291
8508,15415.178950408008
8509,106.67867772842494
8510,1009.772859366594
8511,8132.509390140866
8512,70107.62027916819
8513,245379.15438237457
8514,448.0786948090593
8515,15415.178950408008
8516,110.26901614730733
8517,70107.62027916819
8518,2252.630135316291
8519,448.0786948090593
8520,245379.15438237457
8521,2252.630135316291
8522,245379.15438237457
8523,1393.3039275766898
8524,110.26901614730733
8525,594.6216621046669
8526,521.6226603167315
8527,111226.53814298406
8528,110.26901614730733
8529,10985.243229853557
8530,110.26901614730733
8531,35769.82814217697
8532,35769.82814217697
8533,702.0071633892856
8534,2252.630135316291
8535,2252.630135316291
8536,106.67867772842494
8537,448.0786948090593
8538,448.0786948090593
8539,245379.15438237457
8540,2252.630135316291
8541,70107.62027916819
8542,106.67867772842494
8543,2252.630135316291
8544,4406.108461755925
8545,70107.62027916819
8546,2497.5684357405553
8547,245379.15438237457
8548,73.49878717514595
8549,448.0786948090593
8550,110.26901614730733
8551,110.26901614730733
8552,35769.82814217697
8553,2252.630135316291
8554,110.26901614730733
8555,2252.630135316291
8556,110.26901614730733
8557,448.0786948090593
8558,110.26901614730733
8559,2948.764655974344
8560,4406.108461755925
8561,70107.62027916819
8562,110.26901614730733
8563,1393.3039275766898
8564,70107.62027916819
8565,70107.62027916819
8566,994.6551517666522
8567,702.0071633892856
8568,35769.82814217697
8569,70107.62027916819
8570,15415.178950408008
8571,70107.62027916819
8572,8132.509390140866
8573,1393.3039275766898
8574,2252.630135316291
8575,4406.108461755925
8576,10985.243229853557
8577,110.26901614730733
8578,110.26901614730733
8579,15415.178950408008
8580,110.26901614730733
8581,15415.178950408008
8582,245379.15438237457
8583,110.26901614730733
8584,70107.62027916819
8585,70107.62027916819
8586,2497.5684357405553
8587,2497.5684357405553
8588,231.41537171943315
8589,110.26901614730733
8590,2252.630135316291
8591,15415.178950408008
8592,70107.62027916819
8593,15415.178950408008
8594,521.6226603167315
8595,2252.630135316291
8596,10985.243229853557
8597,15415.178950408008
8598,521.6226603167315
8599,110.26901614730733
8600,8132.509390140866
8601,15415.178950408008
8602,110.26901614730733
8603,8132.509390140866
8604,2252.630135316291
8605,70107.62027916819
8606,110.26901614730733
8607,110.26901614730733
8608,245379.15438237457
8609,2252.630135316291
8610,106.67867772842494
8611,70107.62027916819
8612,106.67867772842494
8613,110.26901614730733
8614,110.26901614730733
8615,245379.15438237457
8616,1393.3039275766898
8617,110.26901614730733
8618,10985.243229853557
8619,70107.62027916819
8620,106.67867772842494
8621,2252.630135316291
8622,448.0786948090593
8623,1393.3039275766898
8624,110.26901614730733
8625,110.26901614730733
8626,8132.509390140866
8627,245379.15438237457
8628,15415.178950408008
8629,106.67867772842494
8630,70107.62027916819
8631,1393.3039275766898
8632,8132.509390140866
8633,106.67867772842494
8634,8132.509390140866
8635,10985.243229853557
8636,245379.15438237457
8637,35769.82814217697
8638,1009.772859366594
8639,245379.15438237457
8640,448.0786948090593
8641,110.26901614730733
8642,110.26901614730733
8643,15415.178950408008
8644,15415.178950408008
8645,15415.178950408008
8646,70107.62027916819
8647,1393.3039275766898
8648,231.41537171943315
8649,110.26901614730733
8650,70107.62027916819
8651,106.67867772842494
8652,245379.15438237457
8653,448.0786948090593
8654,70107.62027916819
8655,2252.630135316291
8656,110.26901614730733
8657,245379.15438237457
8658,110.26901614730733
8659,2252.630135316291
8660,110.26901614730733
8661,245379.15438237457
8662,245379.15438237457
8663,245379.15438237457
8664,15415.178950408008
8665,521.6226603167315
8666,110.26901614730733
8667,2252.630135316291
8668,15415.178950408008
8669,106.67867772842494
8670,110.26901614730733
8671,2252.630135316291
8672,2252.630135316291
8673,245379.15438237457
8674,324.9512380519028
8675,70107.62027916819
8676,2252.630135316291
8677,110.26901614730733
8678,110.26901614730733
8679,245379.15438237457
8680,231.41537171943315
8681,110.26901614730733
8682,110.26901614730733
8683,110.26901614730733
8684,110.26901614730733
8685,35769.82814217697
8686,111226.53814298406
8687,106.67867772842494
8688,70107.62027916819
8689,245379.15438237457
8690,448.0786948090593
8691,110.26901614730733
8692,35769.82814217697
8693,2252.630135316291
8694,231.41537171943315
8695,110.26901614730733
8696,70107.62027916819
8697,245379.15438237457
8698,2252.630135316291
8699,245379.15438237457
8700,10985.243229853557
8701,2497.5684357405553
8702,594.6216621046669
8703,521.6226603167315
8704,448.0786948090593
8705,70107.62027916819
8706,110.26901614730733
8707,15415.178950408008
8708,245379.15438237457
8709,10985.243229853557
8710,70107.62027916819
8711,245379.15438237457
8712,110.26901614730733
8713,1393.3039275766898
8714,158.22246458909967
8715,8132.509390140866
8716,15415.178950408008
8717,110.26901614730733
8718,4406.108461755925
8719,70107.62027916819
8720,2252.630135316291
8721,448.0786948090593
8722,70107.62027916819
8723,70107.62027916819
8724,2252.630135316291
8725,106.67867772842494
8726,110.26901614730733
8727,110.26901614730733
8728,1009.772859366594
8729,15415.178950408008
8730,245379.15438237457
8731,70107.62027916819
8732,110.26901614730733
8733,245379.15438237457
8734,110.26901614730733
8735,110.26901614730733
8736,35769.82814217697
8737,448.0786948090593
8738,106.67867772842494
8739,110.26901614730733
8740,594.6216621046669
8741,521.6226603167315
8742,106.67867772842494
8743,70107.62027916819
8744,1393.3039275766898
8745,70107.62027916819
8746,70107.62027916819
8747,245379.15438237457
8748,15415.178950408008
8749,245379.15438237457
8750,112.67878429010008
8751,110.26901614730733
8752,245379.15438237457
8753,110.26901614730733
8754,35769.82814217697
8755,245379.15438237457
8756,110.26901614730733
8757,1393.3039275766898
8758,70107.62027916819
8759,110.26901614730733
8760,2252.630135316291
8761,324.9512380519028
8762,2252.630135316291
8763,2252.630135316291
8764,2497.5684357405553
8765,106.67867772842494
8766,448.0786948090593
8767,110.26901614730733
8768,245379.15438237457
8769,106.67867772842494
8770,35769.82814217697
8771,521.6226603167315
8772,8132.509390140866
8773,231.41537171943315
8774,110.26901614730733
8775,112.67878429010008
8776,10985.243229853557
8777,2252.630135316291
8778,10985.243229853557
8779,110.26901614730733
8780,2252.630135316291
8781,110.26901614730733
8782,110.26901614730733
8783,994.6551517666522
8784,106.67867772842494
8785,110.26901614730733
8786,2252.630135316291
8787,110.26901614730733
8788,521.6226603167315
8789,110.26901614730733
8790,70107.62027916819
8791,15415.178950408008
8792,112.67878429010008
8793,110.26901614730733
8794,324.9512380519028
8795,110.26901614730733
8796,110.26901614730733
8797,70107.62027916819
8798,2252.630135316291
8799,70107.62027916819
8800,324.9512380519028
8801,70107.62027916819
8802,110.26901614730733
8803,70107.62027916819
8804,521.6226603167315
8805,521.6226603167315
8806,110.26901614730733
8807,1393.3039275766898
8808,112.67878429010008
8809,106.67867772842494
8810,2252.630135316291
8811,110.26901614730733
8812,448.0786948090593
8813,110.26901614730733
8814,110.26901614730733
8815,2252.630135316291
8816,110.26901614730733
8817,15415.178950408008
8818,222.17446219685928
8819,70107.62027916819
8820,110.26901614730733
8821,1009.772859366594
8822,70107.62027916819
8823,106.67867772842494
8824,4406.108461755925
8825,448.0786948090593
8826,2252.630135316291
8827,324.9512380519028
8828,8132.509390140866
8829,158.22246458909967
8830,448.0786948090593
8831,15415.178950408008
8832,110.26901614730733
8833,15415.178950408008
8834,70107.62027916819
8835,73.49878717514595
8836,111226.53814298406
8837,110.26901614730733
8838,245379.15438237457
8839,1393.3039275766898
8840,110.26901614730733
8841,14337.594414785644
8842,158.22246458909967
8843,448.0786948090593
8844,1009.772859366594
8845,2252.630135316291
8846,106.67867772842494
8847,110.26901614730733
8848,15415.178950408008
8849,1009.772859366594
8850,110.26901614730733
8851,111226.53814298406
8852,106.67867772842494
8853,70107.62027916819
8854,320.39767120792504
8855,15415.178950408008
8856,245379.15438237457
8857,521.6226603167315
8858,10985.243229853557
8859,245379.15438237457
8860,2252.630135316291
8861,103.20628967047746
8862,158.22246458909967
8863,448.0786948090593
8864,110.26901614730733
8865,15415.178950408008
8866,70107.62027916819
8867,110.26901614730733
8868,110.26901614730733
8869,8132.509390140866
8870,245379.15438237457
8871,70107.62027916819
8872,521.6226603167315
8873,2252.630135316291
8874,110.26901614730733
8875,70107.62027916819
8876,110.26901614730733
8877,70107.62027916819
8878,2252.630135316291
8879,70107.62027916819
8880,245379.15438237457
8881,106.67867772842494
8882,2497.5684357405553
8883,521.6226603167315
8884,15415.178950408008
8885,110.26901614730733
8886,106.67867772842494
8887,112.67878429010008
8888,1393.3039275766898
8889,70107.62027916819
8890,106.67867772842494
8891,1009.772859366594
8892,231.41537171943315
8893,521.6226603167315
8894,158.22246458909967
8895,110.26901614730733
8896,112.67878429010008
8897,448.0786948090593
8898,594.6216621046669
8899,231.41537171943315
8900,2252.630135316291
8901,521.6226603167315
8902,448.0786948090593
8903,35769.82814217697
8904,245379.15438237457
8905,1393.3039275766898
8906,15415.178950408008
8907,15415.178950408008
8908,110.26901614730733
8909,110.26901614730733
8910,448.0786948090593
8911,2252.630135316291
8912,110.26901614730733
8913,6391.534493465521
8914,245379.15438237457
8915,231.41537171943315
8916,2497.5684357405553
8917,110.26901614730733
8918,106.67867772842494
8919,15415.178950408008
8920,521.6226603167315
8921,10985.243229853557
8922,106.67867772842494
8923,231.41537171943315
8924,448.0786948090593
8925,110.26901614730733
8926,499.9373125622257
8927,521.6226603167315
8928,70107.62027916819
8929,110.26901614730733
8930,15415.178950408008
8931,70107.62027916819
8932,245379.15438237457
8933,245379.15438237457
8934,110.26901614730733
8935,1393.3039275766898
8936,2252.630135316291
8937,3137.8284127371826
8938,15415.178950408008
8939,3137.8284127371826
8940,245379.15438237457
8941,110.26901614730733
8942,1393.3039275766898
8943,1009.772859366594
8944,15415.178950408008
8945,448.0786948090593
8946,8132.509390140866
8947,110.26901614730733
8948,1393.3039275766898
8949,448.0786948090593
8950,8132.509390140866
8951,110.26901614730733
8952,70107.62027916819
8953,110.26901614730733
8954,70107.62027916819
8955,70107.62027916819
8956,4406.108461755925
8957,448.0786948090593
8958,70107.62027916819
8959,106.67867772842494
8960,231.41537171943315
8961,110.26901614730733
8962,15415.178950408008
8963,110.26901614730733
8964,70107.62027916819
8965,70107.62027916819
8966,521.6226603167315
8967,110.26901614730733
8968,106.67867772842494
8969,35769.82814217697
8970,15415.178950408008
8971,594.6216621046669
8972,245379.15438237457
8973,15415.178950408008
8974,70107.62027916819
8975,3137.8284127371826
8976,110.26901614730733
8977,35769.82814217697
8978,110.26901614730733
8979,4406.108461755925
8980,158.22246458909967
8981,8132.509390140866
8982,8132.509390140866
8983,110.26901614730733
8984,110.26901614730733
8985,110.26901614730733
8986,2252.630135316291
8987,2497.5684357405553
8988,245379.15438237457
8989,106.67867772842494
8990,245379.15438237457
8991,448.0786948090593
8992,1009.772859366594
8993,499.9373125622257
8994,448.0786948090593
8995,15415.178950408008
8996,110.26901614730733
8997,110.26901614730733
8998,594.6216621046669
8999,10985.243229853557
9000,110.26901614730733
9001,2252.630135316291
9002,70107.62027916819
9003,110.26901614730733
9004,2497.5684357405553
9005,2252.630135316291
9006,2497.5684357405553
9007,15415.178950408008
9008,106.67867772842494
9009,245379.15438237457
9010,245379.15438237457
9011,15415.178950408008
9012,8132.509390140866
9013,110.26901614730733
9014,110.26901614730733
9015,110.26901614730733
9016,702.0071633892856
9017,245379.15438237457
9018,8132.509390140866
9019,2252.630135316291
9020,1009.772859366594
9021,110.26901614730733
9022,245379.15438237457
9023,448.0786948090593
9024,106.67867772842494
9025,106.67867772842494
9026,448.0786948090593
9027,15415.178950408008
9028,110.26901614730733
9029,143.67226457756843
9030,106.67867772842494
9031,70107.62027916819
9032,448.0786948090593
9033,8132.509390140866
9034,1393.3039275766898
9035,245379.15438237457
9036,70107.62027916819
9037,245379.15438237457
9038,106.67867772842494
9039,2252.630135316291
9040,2497.5684357405553
9041,110.26901614730733
9042,245379.15438237457
9043,15415.178950408008
9044,15415.178950408008
9045,448.0786948090593
9046,70107.62027916819
9047,10985.243229853557
9048,2252.630135316291
9049,448.0786948090593
9050,70107.62027916819
9051,110.26901614730733
9052,70107.62027916819
9053,35769.82814217697
